Timestamp,Distance,Signal_Strength
2024-10-09 12:50:03,105,2408
2024-10-09 13:00:02,108,2330
2024-10-09 13:00:03,108,2392
2024-10-09 13:00:03,108,2393
2024-10-09 13:10:02,105,2335
2024-10-09 13:10:03,105,2395
2024-10-09 13:10:03,105,2392
2024-10-09 13:20:02,103,2330
2024-10-09 13:20:03,103,2394
2024-10-09 13:20:03,103,2395
2024-10-09 13:30:02,107,2333
2024-10-09 13:30:03,107,2396
2024-10-09 13:30:03,107,2395
2024-10-09 13:40:02,108,2344
2024-10-09 13:40:03,108,2397
2024-10-09 13:40:03,108,2395
2024-10-09 13:50:03,103,2336
2024-10-09 13:50:03,103,2392
2024-10-09 13:50:03,103,2398
2024-10-09 14:00:02,106,2330
2024-10-09 14:00:02,106,2391
2024-10-09 14:00:03,106,2391
2024-10-09 14:10:02,108,2318
2024-10-09 14:10:02,108,2380
2024-10-09 14:10:03,108,2381
2024-10-09 14:20:02,107,2316
2024-10-09 14:20:02,107,2377
2024-10-09 14:20:03,107,2378
2024-10-09 14:30:02,107,2314
2024-10-09 14:30:02,107,2377
2024-10-09 14:30:03,107,2377
2024-10-09 14:40:02,107,2313
2024-10-09 14:40:03,107,2346
2024-10-09 14:40:03,107,2363
2024-10-09 14:50:02,105,2313
2024-10-09 14:50:03,105,2425
2024-10-09 14:50:03,105,2360
2024-10-09 15:00:02,106,2312
2024-10-09 15:00:03,106,2376
2024-10-09 15:00:03,106,2379
2024-10-09 15:10:02,104,2312
2024-10-09 15:10:03,104,2367
2024-10-09 15:10:03,104,2376
2024-10-09 15:20:02,103,2315
2024-10-09 15:20:03,103,2367
2024-10-09 15:20:03,103,2361
2024-10-09 15:30:02,106,2311
2024-10-09 15:30:03,106,2366
2024-10-09 15:30:03,106,2378
2024-10-09 15:40:03,105,2301
2024-10-09 15:40:03,105,2363
2024-10-09 15:40:03,105,2363
2024-10-09 15:50:03,106,2297
2024-10-09 15:50:03,106,2360
2024-10-09 15:50:04,106,2349
2024-10-09 16:00:02,105,2285
2024-10-09 16:00:02,105,2347
2024-10-09 16:00:03,105,2346
2024-10-09 16:10:02,107,2281
2024-10-09 16:10:02,107,2333
2024-10-09 16:10:03,107,2335
2024-10-09 16:20:02,108,2269
2024-10-09 16:20:02,108,2332
2024-10-09 16:20:03,108,2331
2024-10-09 16:30:02,105,2266
2024-10-09 16:30:02,105,2319
2024-10-09 16:30:03,105,2317
2024-10-09 16:40:02,105,2280
2024-10-09 16:40:03,105,2332
2024-10-09 16:40:03,105,2316
2024-10-09 16:50:02,102,2255
2024-10-09 16:50:03,102,2312
2024-10-09 16:50:03,102,2299
2024-10-09 17:00:02,105,2203
2024-10-09 17:00:03,105,2220
2024-10-09 17:00:03,105,2217
2024-10-09 17:10:02,105,2936
2024-10-09 17:10:03,105,3016
2024-10-09 17:10:03,105,3004
2024-10-09 17:20:03,109,3034
2024-10-09 17:20:03,109,3119
2024-10-09 17:20:04,109,3102
2024-10-09 17:30:02,109,3128
2024-10-09 17:30:02,109,3240
2024-10-09 17:30:03,109,3255
2024-10-09 17:40:02,105,3146
2024-10-09 17:40:02,105,3257
2024-10-09 17:40:03,105,3262
2024-10-09 17:50:02,106,3163
2024-10-09 17:50:02,106,3259
2024-10-09 17:50:03,106,3274
2024-10-09 18:00:02,108,3151
2024-10-09 18:00:03,108,3258
2024-10-09 18:00:03,108,3263
2024-10-09 18:10:02,105,3160
2024-10-09 18:10:03,105,3258
2024-10-09 18:10:03,105,3262
2024-10-09 18:20:02,104,3149
2024-10-09 18:20:03,104,3256
2024-10-09 18:20:03,104,3262
2024-10-09 18:30:02,107,3151
2024-10-09 18:30:03,107,3257
2024-10-09 18:30:03,107,3261
2024-10-09 18:40:02,107,3148
2024-10-09 18:40:03,107,3243
2024-10-09 18:40:03,107,3258
2024-10-09 18:50:03,108,3162
2024-10-09 18:50:03,108,3247
2024-10-09 18:50:04,108,3246
2024-10-09 19:00:02,106,3149
2024-10-09 19:00:02,106,3246
2024-10-09 19:00:03,106,3257
2024-10-09 19:10:02,106,3146
2024-10-09 19:10:02,106,3244
2024-10-09 19:10:03,106,3257
2024-10-09 19:20:02,105,3128
2024-10-09 19:20:02,105,3255
2024-10-09 19:20:03,105,3239
2024-10-09 19:30:02,104,3133
2024-10-09 19:30:03,104,3239
2024-10-09 19:30:03,104,3244
2024-10-09 19:40:02,107,3130
2024-10-09 19:40:03,107,3230
2024-10-09 19:40:03,107,3242
2024-10-09 19:50:02,104,3129
2024-10-09 19:50:03,104,3226
2024-10-09 19:50:03,104,3230
2024-10-09 20:00:02,104,3117
2024-10-09 20:00:03,104,3214
2024-10-09 20:00:03,104,3227
2024-10-09 20:10:03,105,3088
2024-10-09 20:10:03,105,3208
2024-10-09 20:10:03,105,3214
2024-10-09 20:20:02,106,3102
2024-10-09 20:20:02,106,3208
2024-10-09 20:20:03,106,3212
2024-10-09 20:30:02,104,3099
2024-10-09 20:30:02,104,3199
2024-10-09 20:30:03,104,3210
2024-10-09 20:40:02,103,3086
2024-10-09 20:40:02,103,3195
2024-10-09 20:40:03,103,3207
2024-10-09 20:50:02,107,3088
2024-10-09 20:50:03,107,3194
2024-10-09 20:50:03,107,3198
2024-10-09 21:00:02,103,3085
2024-10-09 21:00:03,103,3193
2024-10-09 21:00:03,103,3194
2024-10-09 21:10:02,104,3085
2024-10-09 21:10:03,104,3182
2024-10-09 21:10:03,104,3184
2024-10-09 21:20:02,103,3083
2024-10-09 21:20:03,103,3180
2024-10-09 21:20:03,103,3197
2024-10-09 21:30:03,103,3072
2024-10-09 21:30:03,103,3180
2024-10-09 21:30:03,103,3182
2024-10-09 21:40:03,101,3071
2024-10-09 21:40:03,101,3177
2024-10-09 21:40:04,101,3183
2024-10-09 21:50:02,104,3072
2024-10-09 21:50:02,104,3175
2024-10-09 21:50:03,104,3177
2024-10-09 22:00:02,107,3067
2024-10-09 22:00:02,107,3162
2024-10-09 22:00:03,107,3164
2024-10-09 22:10:02,106,3065
2024-10-09 22:10:02,106,3166
2024-10-09 22:10:03,106,3175
2024-10-09 22:20:02,106,3067
2024-10-09 22:20:03,106,3163
2024-10-09 22:20:03,106,3178
2024-10-09 22:30:02,103,3067
2024-10-09 22:30:03,103,3162
2024-10-09 22:30:03,103,3168
2024-10-09 22:40:02,102,3064
2024-10-09 22:40:03,102,3149
2024-10-09 22:40:03,102,3168
2024-10-09 22:50:02,105,3064
2024-10-09 22:50:03,105,3163
2024-10-09 22:50:03,105,3180
2024-10-09 23:00:03,101,3053
2024-10-09 23:00:03,101,3165
2024-10-09 23:00:04,101,3163
2024-10-09 23:10:02,104,3054
2024-10-09 23:10:02,104,3162
2024-10-09 23:10:03,104,3167
2024-10-09 23:20:02,104,3055
2024-10-09 23:20:02,104,3163
2024-10-09 23:20:03,104,3167
2024-10-09 23:30:02,109,3052
2024-10-09 23:30:02,109,3160
2024-10-09 23:30:03,109,3164
2024-10-09 23:40:02,103,3055
2024-10-09 23:40:03,103,3161
2024-10-09 23:40:03,103,3165
2024-10-09 23:50:02,102,3053
2024-10-09 23:50:03,102,3161
2024-10-09 23:50:03,102,3179
2024-10-10 00:00:02,104,3047
2024-10-10 00:00:03,104,3161
2024-10-10 00:00:03,104,3165
2024-10-10 00:10:02,103,3054
2024-10-10 00:10:03,103,3146
2024-10-10 00:10:03,103,3164
2024-10-10 00:20:03,103,3065
2024-10-10 00:20:03,103,3163
2024-10-10 00:20:03,103,3174
2024-10-10 00:30:02,103,3039
2024-10-10 00:30:02,103,3161
2024-10-10 00:30:03,103,3164
2024-10-10 00:40:02,103,3054
2024-10-10 00:40:02,103,3162
2024-10-10 00:40:03,103,3165
2024-10-10 00:50:02,102,3047
2024-10-10 00:50:02,102,3160
2024-10-10 00:50:03,102,3165
2024-10-10 01:00:02,99,3048
2024-10-10 01:00:02,99,3164
2024-10-10 01:00:03,99,3151
2024-10-10 01:10:02,104,3064
2024-10-10 01:10:03,104,3165
2024-10-10 01:10:03,104,3176
2024-10-10 01:20:02,102,3051
2024-10-10 01:20:03,102,3151
2024-10-10 01:20:03,102,3164
2024-10-10 01:30:02,103,3052
2024-10-10 01:30:03,103,3159
2024-10-10 01:30:03,103,3163
2024-10-10 01:40:02,105,3051
2024-10-10 01:40:03,105,3159
2024-10-10 01:40:03,105,3162
2024-10-10 01:50:03,104,3052
2024-10-10 01:50:03,104,3159
2024-10-10 01:50:03,104,3164
2024-10-10 02:00:02,108,3048
2024-10-10 02:00:02,108,3150
2024-10-10 02:00:03,108,3162
2024-10-10 02:10:02,101,3050
2024-10-10 02:10:02,101,3151
2024-10-10 02:10:03,101,3163
2024-10-10 02:20:02,106,3048
2024-10-10 02:20:02,106,3149
2024-10-10 02:20:03,106,3161
2024-10-10 02:30:02,104,3047
2024-10-10 02:30:02,104,3158
2024-10-10 02:30:03,104,3143
2024-10-10 02:40:02,106,3048
2024-10-10 02:40:03,106,3147
2024-10-10 02:40:03,106,3161
2024-10-10 02:50:02,103,3048
2024-10-10 02:50:03,103,3136
2024-10-10 02:50:03,103,3159
2024-10-10 03:00:02,104,3019
2024-10-10 03:00:03,104,3143
2024-10-10 03:00:03,104,3162
2024-10-10 03:10:02,104,3051
2024-10-10 03:10:03,104,3150
2024-10-10 03:10:03,104,3165
2024-10-10 03:20:03,103,3052
2024-10-10 03:20:03,103,3159
2024-10-10 03:20:04,103,3166
2024-10-10 03:30:02,104,3054
2024-10-10 03:30:02,104,3149
2024-10-10 03:30:03,104,3163
2024-10-10 03:40:02,106,3049
2024-10-10 03:40:02,106,3151
2024-10-10 03:40:03,106,3161
2024-10-10 03:50:02,104,3051
2024-10-10 03:50:02,104,3152
2024-10-10 03:50:03,104,3165
2024-10-10 04:00:02,107,3049
2024-10-10 04:00:02,107,3150
2024-10-10 04:00:03,107,3164
2024-10-10 04:10:02,103,3051
2024-10-10 04:10:03,103,3159
2024-10-10 04:10:03,103,3164
2024-10-10 04:20:02,102,3050
2024-10-10 04:20:03,102,3161
2024-10-10 04:20:03,102,3167
2024-10-10 04:30:02,105,3055
2024-10-10 04:30:03,105,3160
2024-10-10 04:30:03,105,3165
2024-10-10 04:40:02,102,3055
2024-10-10 04:40:03,102,3163
2024-10-10 04:40:03,102,3177
2024-10-10 04:50:03,106,3054
2024-10-10 04:50:03,106,3165
2024-10-10 04:50:04,106,3178
2024-10-10 05:00:02,102,3053
2024-10-10 05:00:02,102,3128
2024-10-10 05:00:03,102,3176
2024-10-10 05:10:02,102,3063
2024-10-10 05:10:02,102,3163
2024-10-10 05:10:03,102,3179
2024-10-10 05:20:02,106,3065
2024-10-10 05:20:02,106,3177
2024-10-10 05:20:03,106,3182
2024-10-10 05:30:02,103,3063
2024-10-10 05:30:03,103,3167
2024-10-10 05:30:03,103,3182
2024-10-10 05:40:02,107,3067
2024-10-10 05:40:03,107,3176
2024-10-10 05:40:03,107,3191
2024-10-10 05:50:02,102,3069
2024-10-10 05:50:03,102,3180
2024-10-10 05:50:03,102,3167
2024-10-10 06:00:02,107,3071
2024-10-10 06:00:03,107,3181
2024-10-10 06:00:03,107,3197
2024-10-10 06:10:03,106,3069
2024-10-10 06:10:03,106,3179
2024-10-10 06:10:03,106,3197
2024-10-10 06:20:02,104,3072
2024-10-10 06:20:02,104,3191
2024-10-10 06:20:03,104,3191
2024-10-10 06:30:02,107,3081
2024-10-10 06:30:02,107,3192
2024-10-10 06:30:03,107,3200
2024-10-10 06:40:02,109,3085
2024-10-10 06:40:02,109,3195
2024-10-10 06:40:03,109,3211
2024-10-10 06:50:02,105,3088
2024-10-10 06:50:03,105,3211
2024-10-10 06:50:03,105,3211
2024-10-10 07:00:02,108,3088
2024-10-10 07:00:03,108,3199
2024-10-10 07:00:03,108,3214
2024-10-10 07:10:02,106,3096
2024-10-10 07:10:03,106,3195
2024-10-10 07:10:03,106,3226
2024-10-10 07:20:02,107,3101
2024-10-10 07:20:03,107,3213
2024-10-10 07:20:03,107,3227
2024-10-10 07:30:02,107,3101
2024-10-10 07:30:03,107,3213
2024-10-10 07:30:03,107,3228
2024-10-10 07:40:03,105,3112
2024-10-10 07:40:03,105,3223
2024-10-10 07:40:04,105,3239
2024-10-10 07:50:02,107,3112
2024-10-10 07:50:02,107,3214
2024-10-10 07:50:03,107,3230
2024-10-10 08:00:02,108,3102
2024-10-10 08:00:02,108,3225
2024-10-10 08:00:03,108,3242
2024-10-10 08:10:02,108,3111
2024-10-10 08:10:02,108,3225
2024-10-10 08:10:03,108,3240
2024-10-10 08:20:02,108,3115
2024-10-10 08:20:03,108,3226
2024-10-10 08:20:03,108,3242
2024-10-10 08:30:02,106,3115
2024-10-10 08:30:03,106,3226
2024-10-10 08:30:03,106,3247
2024-10-10 08:40:02,108,3117
2024-10-10 08:40:03,108,3229
2024-10-10 08:40:03,108,3245
2024-10-10 08:50:02,105,3118
2024-10-10 08:50:03,105,3231
2024-10-10 08:50:03,105,3245
2024-10-10 09:00:03,107,3120
2024-10-10 09:00:03,107,3254
2024-10-10 09:00:04,107,3294
2024-10-10 09:10:02,109,1951
2024-10-10 09:10:02,109,2008
2024-10-10 09:10:03,109,1997
2024-10-10 09:20:02,109,2285
2024-10-10 09:20:02,109,2348
2024-10-10 09:20:03,109,2346
2024-10-10 09:30:02,109,2269
2024-10-10 09:30:02,109,2318
2024-10-10 09:30:03,109,2314
2024-10-10 09:40:02,108,2250
2024-10-10 09:40:02,108,2299
2024-10-10 09:40:03,108,2284
2024-10-10 09:50:02,106,2316
2024-10-10 09:50:03,106,2364
2024-10-10 09:50:03,106,2332
2024-10-10 10:00:02,111,2330
2024-10-10 10:00:03,111,2392
2024-10-10 10:00:03,111,2376
2024-10-10 10:10:02,109,2347
2024-10-10 10:10:03,109,2398
2024-10-10 10:10:03,109,2381
2024-10-10 10:20:02,105,2360
2024-10-10 10:20:03,105,2395
2024-10-10 10:20:03,105,2391
2024-10-10 10:30:03,106,2348
2024-10-10 10:30:03,106,2414
2024-10-10 10:30:03,106,2399
2024-10-10 10:40:02,110,2360
2024-10-10 10:40:02,110,2407
2024-10-10 10:40:03,110,2395
2024-10-10 10:50:02,106,2352
2024-10-10 10:50:02,106,2406
2024-10-10 10:50:03,106,2399
2024-10-10 11:00:02,106,2352
2024-10-10 11:00:02,106,2412
2024-10-10 11:00:03,106,2395
2024-10-10 11:10:02,106,2358
2024-10-10 11:10:02,106,2412
2024-10-10 11:10:03,106,2396
2024-10-10 11:20:02,108,2348
2024-10-10 11:20:02,108,2396
2024-10-10 11:20:03,108,2398
2024-10-10 11:30:02,107,2349
2024-10-10 11:30:02,107,2408
2024-10-10 11:30:03,107,2394
2024-10-10 11:40:02,107,2332
2024-10-10 11:40:03,107,2363
2024-10-10 11:40:03,107,2392
2024-10-10 11:50:02,110,2348
2024-10-10 11:50:03,110,2408
2024-10-10 11:50:03,110,2391
2024-10-10 12:00:02,105,2349
2024-10-10 12:00:03,105,2409
2024-10-10 12:00:03,105,2395
2024-10-10 12:10:02,105,2349
2024-10-10 12:10:03,105,2397
2024-10-10 12:10:03,105,2383
2024-10-10 12:20:02,107,2343
2024-10-10 12:20:03,107,2412
2024-10-10 12:20:03,107,2396
2024-10-10 12:30:02,104,2359
2024-10-10 12:30:03,104,2407
2024-10-10 12:30:03,104,2391
2024-10-10 12:40:03,107,2350
2024-10-10 12:40:03,107,2399
2024-10-10 12:40:04,107,2395
2024-10-10 12:50:02,102,2346
2024-10-10 12:50:02,102,2408
2024-10-10 12:50:03,102,2394
2024-10-10 13:00:02,105,2347
2024-10-10 13:00:02,105,2397
2024-10-10 13:00:03,105,2391
2024-10-10 13:10:02,106,2345
2024-10-10 13:10:02,106,2395
2024-10-10 13:10:03,106,2384
2024-10-10 13:20:02,105,2345
2024-10-10 13:20:02,105,2400
2024-10-10 13:20:03,105,2394
2024-10-10 13:30:02,106,2331
2024-10-10 13:30:02,106,2394
2024-10-10 13:30:03,106,2365
2024-10-10 13:40:02,106,2346
2024-10-10 13:40:03,106,2399
2024-10-10 13:40:03,106,2393
2024-10-10 13:50:02,107,2327
2024-10-10 13:50:03,107,2410
2024-10-10 13:50:03,107,2382
2024-10-10 14:00:02,108,2334
2024-10-10 14:00:03,108,2395
2024-10-10 14:00:03,108,2391
2024-10-10 14:10:02,105,2334
2024-10-10 14:10:03,105,2394
2024-10-10 14:10:03,105,2378
2024-10-10 14:20:02,110,2343
2024-10-10 14:20:03,110,2430
2024-10-10 14:20:03,110,2380
2024-10-10 14:30:02,108,2332
2024-10-10 14:30:03,108,2393
2024-10-10 14:30:03,108,2379
2024-10-10 14:40:03,106,2283
2024-10-10 14:40:03,106,2383
2024-10-10 14:40:04,106,2362
2024-10-10 14:50:02,107,2331
2024-10-10 14:50:02,107,2394
2024-10-10 14:50:03,107,2379
2024-10-10 15:00:02,108,2318
2024-10-10 15:00:02,108,2378
2024-10-10 15:00:03,108,2365
2024-10-10 15:10:02,104,2318
2024-10-10 15:10:02,104,2379
2024-10-10 15:10:03,104,2364
2024-10-10 15:20:02,109,2314
2024-10-10 15:20:02,109,2375
2024-10-10 15:20:03,109,2363
2024-10-10 15:30:02,107,2314
2024-10-10 15:30:02,107,2365
2024-10-10 15:30:03,107,2360
2024-10-10 15:40:02,107,2303
2024-10-10 15:40:03,107,2363
2024-10-10 15:40:03,107,2349
2024-10-10 15:50:02,105,2301
2024-10-10 15:50:03,105,2359
2024-10-10 15:50:03,105,2347
2024-10-10 16:00:02,109,2299
2024-10-10 16:00:03,109,2349
2024-10-10 16:00:03,109,2344
2024-10-10 16:10:02,109,2299
2024-10-10 16:10:03,109,2346
2024-10-10 16:10:03,109,2345
2024-10-10 16:20:02,109,2266
2024-10-10 16:20:03,109,2336
2024-10-10 16:20:03,109,2343
2024-10-10 16:30:02,108,2269
2024-10-10 16:30:03,108,2330
2024-10-10 16:30:03,108,2318
2024-10-10 16:40:03,107,2266
2024-10-10 16:40:03,107,2330
2024-10-10 16:40:04,107,2302
2024-10-10 16:50:02,105,2253
2024-10-10 16:50:02,105,2302
2024-10-10 16:50:03,105,2283
2024-10-10 17:00:02,109,2250
2024-10-10 17:00:02,109,2271
2024-10-10 17:00:03,109,2221
2024-10-10 17:10:02,108,3146
2024-10-10 17:10:02,108,3243
2024-10-10 17:10:03,108,3240
2024-10-10 17:20:02,107,3119
2024-10-10 17:20:02,107,3212
2024-10-10 17:20:03,107,3208
2024-10-10 17:30:02,108,3209
2024-10-10 17:30:02,108,3288
2024-10-10 17:30:03,108,3325
2024-10-11 11:40:03,108,1838
2024-10-11 11:40:03,108,1884
2024-10-11 11:40:04,108,1884
2024-10-11 12:20:02,103,1928
2024-10-11 12:20:03,103,1968
2024-10-11 12:20:03,103,1960
2024-10-11 12:30:02,100,1930
2024-10-11 12:30:03,100,1976
2024-10-11 12:30:03,100,1975
2024-10-11 12:40:02,103,1927
2024-10-11 12:40:03,103,1978
2024-10-11 12:40:03,103,1962
2024-10-11 12:50:02,101,1917
2024-10-11 12:50:03,101,1966
2024-10-11 12:50:03,101,1964
2024-10-11 13:00:02,104,1914
2024-10-11 13:00:03,104,1963
2024-10-11 13:00:03,104,1960
2024-10-11 13:10:03,103,1912
2024-10-11 13:10:03,103,1960
2024-10-11 13:10:04,103,1958
2024-10-11 13:20:02,102,1902
2024-10-11 13:20:02,102,1949
2024-10-11 13:20:03,102,1947
2024-10-11 13:30:02,100,1903
2024-10-11 13:30:02,100,1951
2024-10-11 13:30:03,100,1950
2024-10-11 13:40:02,100,1900
2024-10-11 13:40:02,100,1946
2024-10-11 13:40:03,100,1961
2024-10-11 13:50:02,103,1900
2024-10-11 13:50:02,103,1944
2024-10-11 13:50:03,103,1946
2024-10-11 14:00:02,101,1899
2024-10-11 14:00:02,101,1945
2024-10-11 14:00:03,101,1944
2024-10-11 14:10:02,102,1896
2024-10-11 14:10:02,102,1943
2024-10-11 14:10:03,102,1946
2024-10-11 14:20:02,102,1896
2024-10-11 14:20:02,102,1943
2024-10-11 14:20:03,102,1935
2024-10-11 14:30:02,103,1895
2024-10-11 14:30:03,103,1935
2024-10-11 14:30:03,103,1935
2024-10-11 14:40:02,101,1887
2024-10-11 14:40:03,101,1934
2024-10-11 14:40:03,101,1932
2024-10-11 14:50:02,105,1884
2024-10-11 14:50:03,105,1934
2024-10-11 14:50:03,105,1933
2024-10-11 15:00:02,105,1883
2024-10-11 15:00:03,105,1931
2024-10-11 15:00:03,105,1931
2024-10-11 15:10:02,102,1882
2024-10-11 15:10:03,102,1930
2024-10-11 15:10:03,102,1928
2024-10-11 15:20:02,104,1879
2024-10-11 15:20:03,104,1927
2024-10-11 15:20:03,104,1919
2024-10-11 15:30:02,100,1920
2024-10-11 15:30:03,100,1918
2024-10-11 15:30:03,100,1897
2024-10-11 15:40:03,98,1867
2024-10-11 15:40:03,98,1951
2024-10-11 15:40:03,98,1899
2024-10-11 15:50:03,102,1866
2024-10-11 15:50:03,102,1911
2024-10-11 15:50:04,102,1903
2024-10-11 16:00:02,101,1862
2024-10-11 16:00:02,101,1902
2024-10-11 16:00:03,101,1901
2024-10-11 16:10:02,103,1854
2024-10-11 16:10:02,103,1902
2024-10-11 16:10:03,103,1895
2024-10-11 16:20:02,102,1849
2024-10-11 16:20:02,102,1896
2024-10-11 16:20:03,102,1898
2024-10-11 16:30:02,105,1839
2024-10-11 16:30:02,105,1887
2024-10-11 16:30:03,105,1886
2024-10-11 16:40:02,100,1834
2024-10-11 16:40:02,100,1882
2024-10-11 16:40:03,100,1880
2024-10-11 16:50:02,103,1834
2024-10-11 16:50:03,103,1882
2024-10-11 16:50:03,103,1880
2024-10-11 17:00:02,103,1824
2024-10-11 17:00:03,103,1870
2024-10-11 17:00:03,103,1870
2024-10-11 17:10:02,103,1816
2024-10-11 17:10:03,103,1866
2024-10-11 17:10:03,103,1870
2024-10-11 17:20:02,99,1816
2024-10-11 17:20:03,99,1864
2024-10-11 17:20:03,99,1854
2024-10-11 17:30:03,101,1817
2024-10-11 17:30:03,101,1863
2024-10-11 17:30:03,101,1854
2024-10-11 17:40:02,100,1806
2024-10-11 17:40:02,100,1848
2024-10-11 17:40:03,100,1839
2024-10-11 17:50:02,100,1804
2024-10-11 17:50:02,100,1850
2024-10-11 17:50:03,100,1863
2024-10-11 18:00:02,101,1800
2024-10-11 18:00:02,101,1838
2024-10-11 18:00:03,101,1836
2024-10-11 18:10:02,102,1791
2024-10-11 18:10:02,102,1838
2024-10-11 18:10:03,102,1836
2024-10-11 18:20:02,98,1789
2024-10-11 18:20:03,98,1836
2024-10-11 18:20:03,98,1833
2024-10-11 18:30:02,101,1786
2024-10-11 18:30:03,101,1835
2024-10-11 18:30:03,101,1832
2024-10-11 18:40:02,101,1787
2024-10-11 18:40:03,101,1833
2024-10-11 18:40:03,101,1823
2024-10-11 18:50:02,103,1784
2024-10-11 18:50:03,103,1806
2024-10-11 18:50:03,103,1818
2024-10-11 19:00:03,99,1775
2024-10-11 19:00:03,99,1785
2024-10-11 19:00:04,99,1755
2024-10-11 19:10:02,100,2847
2024-10-11 19:10:02,100,2927
2024-10-11 19:10:03,100,2924
2024-10-11 19:20:02,102,3005
2024-10-11 19:20:02,102,3103
2024-10-11 19:20:03,102,3111
2024-10-11 19:30:02,103,3086
2024-10-11 19:30:02,103,3182
2024-10-11 19:30:03,103,3181
2024-10-11 19:40:02,102,3117
2024-10-11 19:40:02,102,3223
2024-10-11 19:40:03,102,3225
2024-10-11 19:50:02,103,3133
2024-10-11 19:50:03,103,3232
2024-10-11 19:50:03,103,3241
2024-10-11 20:00:02,102,3147
2024-10-11 20:00:03,102,3243
2024-10-11 20:00:03,102,3247
2024-10-11 20:10:02,106,3148
2024-10-11 20:10:03,106,3247
2024-10-11 20:10:03,106,3247
2024-10-11 20:20:02,101,3149
2024-10-11 20:20:03,101,3256
2024-10-11 20:20:03,101,3241
2024-10-11 20:30:03,102,3149
2024-10-11 20:30:03,102,3256
2024-10-11 20:30:03,102,3256
2024-10-11 20:40:02,100,3162
2024-10-11 20:40:02,100,3224
2024-10-11 20:40:03,100,3257
2024-10-11 20:50:02,101,3162
2024-10-11 20:50:02,101,3257
2024-10-11 20:50:03,101,3258
2024-10-11 21:00:02,102,3163
2024-10-11 21:00:02,102,3259
2024-10-11 21:00:03,102,3258
2024-10-11 21:10:02,102,3164
2024-10-11 21:10:02,102,3259
2024-10-11 21:10:03,102,3260
2024-10-11 21:20:02,102,3164
2024-10-11 21:20:03,102,3259
2024-10-11 21:20:03,102,3261
2024-10-11 21:30:02,100,3162
2024-10-11 21:30:03,100,3258
2024-10-11 21:30:03,100,3259
2024-10-11 21:40:02,102,3160
2024-10-11 21:40:03,102,3256
2024-10-11 21:40:03,102,3258
2024-10-11 21:50:02,101,3160
2024-10-11 21:50:03,101,3256
2024-10-11 21:50:03,101,3256
2024-10-11 22:00:03,100,3150
2024-10-11 22:00:03,100,3256
2024-10-11 22:00:04,100,3255
2024-10-11 22:10:02,103,3147
2024-10-11 22:10:02,103,3244
2024-10-11 22:10:03,103,3229
2024-10-11 22:20:02,97,3145
2024-10-11 22:20:02,97,3242
2024-10-11 22:20:03,97,3244
2024-10-11 22:30:02,101,3135
2024-10-11 22:30:02,101,3232
2024-10-11 22:30:03,101,3240
2024-10-11 22:40:02,100,3133
2024-10-11 22:40:03,100,3229
2024-10-11 22:40:03,100,3239
2024-10-11 22:50:02,100,3132
2024-10-11 22:50:03,100,3231
2024-10-11 22:50:03,100,3238
2024-10-11 23:00:02,97,3132
2024-10-11 23:00:03,97,3212
2024-10-11 23:00:03,97,3239
2024-10-11 23:10:02,101,3133
2024-10-11 23:10:03,101,3230
2024-10-11 23:10:03,101,3231
2024-10-11 23:20:03,102,3134
2024-10-11 23:20:03,102,3230
2024-10-11 23:20:03,102,3240
2024-10-11 23:30:03,100,3133
2024-10-11 23:30:03,100,3229
2024-10-11 23:30:04,100,3232
2024-10-11 23:40:02,104,3132
2024-10-11 23:40:02,104,3230
2024-10-11 23:40:03,104,3231
2024-10-11 23:50:02,103,3131
2024-10-11 23:50:02,103,3228
2024-10-11 23:50:03,103,3232
2024-10-12 00:00:02,100,3131
2024-10-12 00:00:02,100,3211
2024-10-12 00:00:03,100,3215
2024-10-12 00:10:02,100,3130
2024-10-12 00:10:03,100,3224
2024-10-12 00:10:03,100,3230
2024-10-12 00:20:02,99,3130
2024-10-12 00:20:03,99,3228
2024-10-12 00:20:03,99,3230
2024-10-12 00:30:02,100,3130
2024-10-12 00:30:03,100,3228
2024-10-12 00:30:03,100,3229
2024-10-12 00:40:02,100,3128
2024-10-12 00:40:03,100,3228
2024-10-12 00:40:03,100,3230
2024-10-12 00:50:03,98,3130
2024-10-12 00:50:03,98,3226
2024-10-12 00:50:04,98,3230
2024-10-12 01:00:02,100,3131
2024-10-12 01:00:02,100,3228
2024-10-12 01:00:03,100,3230
2024-10-12 01:10:02,98,3128
2024-10-12 01:10:02,98,3228
2024-10-12 01:10:03,98,3230
2024-10-12 01:20:02,101,3129
2024-10-12 01:20:02,101,3227
2024-10-12 01:20:03,101,3229
2024-10-12 01:30:02,104,3127
2024-10-12 01:30:02,104,3226
2024-10-12 01:30:03,104,3228
2024-10-12 01:40:02,102,3128
2024-10-12 01:40:03,102,3227
2024-10-12 01:40:03,102,3229
2024-10-12 01:50:02,99,3128
2024-10-12 01:50:03,99,3227
2024-10-12 01:50:03,99,3230
2024-10-12 02:00:02,97,3128
2024-10-12 02:00:03,97,3227
2024-10-12 02:00:03,97,3229
2024-10-12 02:10:02,97,3127
2024-10-12 02:10:03,97,3240
2024-10-12 02:10:03,97,3229
2024-10-12 02:20:03,100,3110
2024-10-12 02:20:03,100,3228
2024-10-12 02:20:04,100,3229
2024-10-12 02:30:02,103,3119
